item_id,name
21160,"日輪印記(魔力+20)"
21161,"日輪印記(近距離攻擊+3)"
21162,"日輪印記(遠距離攻擊+3)"
21163,"日輪印記(攻擊成功+5)"
21164,"日輪印記(攻擊成功+2)"
21165,"日輪印記(力量+2)"
21166,"日輪印記(敏捷+2)"
21167,"日輪印記(體質+2)"
21168,"日輪印記(智力+2)"
21169,"日輪印記(精神+2)"
21170,"日輪印記(負重10%)"
21171,"日輪印記(減免+3)"
21172,"日輪印記(體力回復+5)"
21173,"日輪印記(魔力回復+5)"
21174,"日輪印記(魔法攻擊+2)"
21175,"日輪印記(防禦-10)"
21176,"日輪印記(防禦-3)"
21177,"日輪印記(魔法防禦+10%)"
21178,"日輪印記(四屬性防禦+5)"
21179,"屍魂頭盔"
21180,"屍魂手套"
21181,"屍魂靴子"
21182,"屍魂盔甲"
21183,"屍魂披風"
21184,"修練者的堅固頭盔"
21185,"修練者的堅固盔甲"
21186,"修練者的堅固披風"
21187,"修練者的堅固手套"
21188,"修練者的堅固長靴"
21189,"修練者的堅固盾牌"
21190,"修練者的神聖頭盔"
21191,"修練者的神聖長袍"
21192,"修練者的神聖披風"
21193,"修練者的神聖手套"
21194,"修練者的神聖長靴"
21195,"修練者的神聖盾牌"
21196,"修練者的腰帶"
21197,"修練者的項鍊"
21198,"戰士團頭盔"
21199,"超能符石"
21200,"+1 超能符石"
21201,"+2 超能符石"
21202,"+3 超能符石"
21203,"+4 超能符石"
21204,"+5 超能符石"
21205,"反叛者的盾牌"
21206,"蒂蜜特的祝福紋樣"
21207,"蒂蜜特的紋樣"
21208,"蒂蜜特的紋印"
21209,"蒂蜜特的符文"
21210,"真˙妲蒂斯魔石"
21211,"妲蒂斯魔石"
21212,"六芒星護身符"
21213,"六芒星魔法符"
21214,"六芒星魔法符A"
21215,"六芒星魔法符B"
21216,"六芒星魔法符C"
21217,"六芒星魔法符D"
21218,"六芒星魔法符E"
21219,"六芒星魔法符F"
21220,"六芒星魔法符G"
21221,"六芒星魔法符H"
21222,"石製手套"
21223,"9階 獵影之痕T恤(近戰)"
21224,"9階 獵影之痕T恤(遠攻)"
21225,"9階 獵影之痕T恤(魔法)"
21226,"9階 獵影之痕T恤(防禦)"
21227,"9階 亞斯克雷之靴 (近戰)"
21228,"9階 亞斯克雷之靴 (遠攻)"
21229,"9階 亞斯克雷之靴 (魔法)"
21230,"大法師之帽"
21231,"潘朵拉堅固頭盔"
21232,"潘朵拉堅固盔甲"
21233,"潘朵拉堅固長靴"
21234,"潘朵拉堅固手套"
21235,"潘朵拉堅固披風"
21236,"潘朵拉神聖頭飾"
21237,"潘朵拉神聖長袍"
21238,"潘朵拉神聖手套"
21239,"潘朵拉神聖披風"
21240,"潘朵拉神聖涼鞋"
21241,"梅林的火屬性斗篷"
21242,"梅林的風屬性斗篷"
21243,"梅林的水屬性斗篷"
21244,"梅林的地屬性斗篷"
21245,"潘朵拉腰帶(31天)"
21246,"潘朵拉的 力量T恤"
21247,"潘朵拉的 敏捷T恤"
21248,"潘朵拉的 智力T恤"
21249,"潘朵拉的 精神T恤"
21250,"潘朵拉的 體力T恤"
21251,"潘朵拉的 魅力T恤"
21252,"潘朵拉的 力量精靈T恤"
21253,"潘朵拉的 敏捷精靈T恤"
21254,"潘朵拉的 智力精靈T恤"
21255,"潘朵拉的 精神精靈T恤"
21256,"潘朵拉的 體力精靈T恤"
21257,"潘朵拉的 魅力精靈T恤"
21258,"1.5倍經驗肩章(1天)"
21259,"1.5倍經驗肩章(7天)"
21260,"1.5倍經驗肩章(31天)"
21261,"+0 龍耀符石(征戰之力)"
21262,"+1 龍耀符石(征戰之力)"
21263,"+2 龍耀符石(征戰之力)"
21264,"+3 龍耀符石(征戰之力)"
21265,"+4 龍耀符石(征戰之力)"
21266,"+5 龍耀符石(征戰之力)"
21267,"+6 龍耀符石(征戰之力)"
21268,"+7 龍耀符石(征戰之力)"
21269,"+8 龍耀符石(征戰之力)"
21270,"+9 龍耀符石(征戰之力)"
21271,"+0 龍耀符石(迅捷之姿)"
21272,"+1 龍耀符石(迅捷之姿)"
21273,"+2 龍耀符石(迅捷之姿)"
21274,"+3 龍耀符石(迅捷之姿)"
21275,"+4 龍耀符石(迅捷之姿)"
21276,"+5 龍耀符石(迅捷之姿)"
21277,"+6 龍耀符石(迅捷之姿)"
21278,"+7 龍耀符石(迅捷之姿)"
21279,"+8 龍耀符石(迅捷之姿)"
21280,"+9 龍耀符石(迅捷之姿)"
21281,"+0 龍耀符石(專注冷漠)"
21282,"+1 龍耀符石(專注冷漠)"
21283,"+2 龍耀符石(專注冷漠)"
21284,"+3 龍耀符石(專注冷漠)"
21285,"+4 龍耀符石(專注冷漠)"
21286,"+5 龍耀符石(專注冷漠)"
21287,"+6 龍耀符石(專注冷漠)"
21288,"+7 龍耀符石(專注冷漠)"
21289,"+8 龍耀符石(專注冷漠)"
21290,"+9 龍耀符石(專注冷漠)"
21291,"+0 龍耀符石(沉穩清晰)"
21292,"+1 龍耀符石(沉穩清晰)"
21293,"+2 龍耀符石(沉穩清晰)"
21294,"+3 龍耀符石(沉穩清晰)"
21295,"+4 龍耀符石(沉穩清晰)"
21296,"+5 龍耀符石(沉穩清晰)"
21297,"+6 龍耀符石(沉穩清晰)"
21298,"+7 龍耀符石(沉穩清晰)"
21299,"+8 龍耀符石(沉穩清晰)"
21300,"+9 龍耀符石(沉穩清晰)"
21301,"冥想手套"
21302,"指揮官的頭盔"
21303,"鐵門褲子"
21304,"歐林的項鍊"
21305,"西瑪戒指"
21306,"神聖的魔法防禦頭盔"
21307,"魔力的手套"
21308,"光之魔力的手套"
21309,"\aF激怒手套"
21310,"寒冰頭盔"
21311,"寒冰盔甲"
21312,"寒冰長靴"
21313,"力量的靴子"
21314,"智慧的靴子"
21315,"智力的長靴"
21316,"敏捷的長靴"
21317,"甘特斗篷(抗暈)"
21318,"甘特斗篷(支撐)"
21319,"滅魔的 金屬盔甲"
21320,"滅魔的 鱗甲"
21321,"滅魔的 小藤甲"
21322,"滅魔的 披肩"
21323,"超進化熾月頭盔"
21324,"超進化霧月頭盔"
21325,"超進化吟月頭盔"
21326,"闇月戰靴"
21327,"力量的楚王護手"
21328,"敏捷的楚王護手"
21329,"智力的楚王護手"
21330,"潘朵拉璀璨戒指"
21331,"1階潘朵拉璀璨戒指"
21332,"2階潘朵拉璀璨戒指"
21333,"3階潘朵拉璀璨戒指"
21334,"4階潘朵拉璀璨戒指"
21335,"5階潘朵拉璀璨戒指"
21336,"6階潘朵拉璀璨戒指"
21337,"7階潘朵拉璀璨戒指"
21338,"8階潘朵拉璀璨戒指"
21339,"9階潘朵拉璀璨戒指"
21340,"力量符石"
21341,"敏捷符石"
21342,"體質符石"
21343,"智力符石"
21344,"精神符石"
21345,"力量符石"
21346,"敏捷符石"
21347,"體質符石"
21348,"智力符石"
21349,"精神符石"
21350,"賢者的項鍊"
21351,"體力臂甲"
21352,"法師臂甲"
21353,"守護的臂甲"
21354,"命運長靴"
21355,"傳奇 命運長靴"
21356,"史詩 命運長靴"
21357,"烏兒德 長靴"
21358,"貝爾丹蒂 長靴"
21359,"詩寇蒂 長靴"
21360,"1階烏兒德 祝福長靴"
21361,"1階貝爾丹蒂 祝福長靴"
21362,"1階詩寇蒂 祝福長靴"
21363,"奪魂T恤(魔法)"
21364,"奪魂T恤(近戰)"
21365,"奪魂T恤(遠攻)"
21366,"星星力量耳環"
21367,"星星敏捷耳環"
21368,"星星智力耳環"
21369,"月亮力量項鍊"
21370,"月亮敏捷項鍊"
21371,"月亮智力項鍊"
21372,"赫卡特的攻擊"
21373,"赫卡特的防禦"
21374,"拉溫的戒指"
21375,"拉溫的細工戒指"
21376,"拉溫的高級戒指"
21377,"拉溫的昏迷戒指"
21378,"拉溫的石化戒指"
21379,"拉溫的支撐戒指"
21380,"拉溫的寒冰戒指"
21381,"拉溫的暗黑戒指"
21382,"拉溫的睡眠戒指"
21383,"真魔法防禦頭盔"
21384,"幻象眼魔的心眼"
21385,"南瓜腰帶"
21386,"狂龍力量腰帶"
21387,"狂龍智力腰帶"
21388,"狂龍敏捷腰帶"
21389,"狂龍精神腰帶"
21390,"+5 15週年紀念戒指(近戰)"
21391,"+5 15週年紀念戒指(遠攻)"
21392,"+5 15週年紀念戒指(魔法)"
21393,"古代魔物之褲子"
21394,"古代魔物之靴子"
21395,"古代魔物之斗篷"
21396,"古代魔物之手套"
21397,"古代的加護"
21398,"古代岩石 手套"
21399,"古代岩石 靴子"
21400,"古代岩石 斗篷"
21401,"古代岩石 褲子"
21402,"塔拉斯長靴"
21403,"塔拉斯手套"
21404,"紅騎士團的戒指"
21405,"月亮女神的祈禱"
21406,"狩獵。異能符石(近戰)"
21407,"狩獵。異能符石(迅捷)"
21408,"狩獵。異能符石(魔法)"
21409,"戰鬥。異能符石(近戰)"
21410,"戰鬥。異能符石(迅捷)"
21411,"戰鬥。異能符石(魔法)"
21412,"死亡騎士毀滅脛甲"
21413,"死亡騎士神速脛甲"
21414,"死亡騎士萬魔脛甲"
21415,"極。死亡騎士毀滅脛甲"
21416,"極。死亡騎士神速脛甲"
21417,"極。死亡騎士萬魔脛甲"
21418,"元祖。豐天戒指"
21419,"遠古霸王護手"
21420,"真˙地靈守護之鍊"
21421,"真˙水靈守護之鍊"
21422,"真˙火靈守護之鍊"
21423,"真˙風靈守護之鍊"
21424,"爆發的魔法頭盔(征戰)"
21425,"雷厲的魔法頭盔(征戰)"
21426,"猖狂的魔法頭盔(征戰)"
21427,"爆發的魔法頭盔(迅捷)"
21428,"雷厲的魔法頭盔(迅捷)"
21429,"猖狂的魔法頭盔(迅捷)"
21430,"爆發的魔法頭盔(專注)"
21431,"雷厲的魔法頭盔(專注)"
21432,"猖狂的魔法頭盔(專注)"
21433,"光之殷海薩智力腰帶"
21434,"光之殷海薩力量腰帶"
21435,"光之殷海薩敏捷腰帶"
21436,"光之殷海薩魅力腰帶"
21437,"魔化的黑帝斯斗篷(抗火)"
21438,"魔化的黑帝斯斗篷(抗風)"
21439,"魔化的黑帝斯斗篷(抗地)"
21440,"魔化的黑帝斯斗篷(抗水)"
21441,"光龍臂章"
21442,"光龍覺醒征戰臂章"
21443,"光龍覺醒魔法臂章"
21444,"光龍覺醒迅捷臂章"
21445,"光龍覺醒防禦臂章"
21446,"萬聖節龍盔甲"
21447,"回復永恆戒指"
21448,"集中永恆戒指"
21449,"體力永恆戒指"
21450,"魔力永恆戒指"
21451,"抗魔永恆戒指"
21452,"1階真˙妲蒂斯魔石"
21453,"2階真˙妲蒂斯魔石"
21454,"3階真˙妲蒂斯魔石"
21455,"4階真˙妲蒂斯魔石"
21456,"5階真˙妲蒂斯魔石"
21457,"6階真˙妲蒂斯魔石"
21458,"7階真˙妲蒂斯魔石"
21459,"8階真˙妲蒂斯魔石"
21460,"9階真˙妲蒂斯魔石"
21461,"10階真˙妲蒂斯魔石"
21462,"龍牙力量戒指"
21463,"龍牙敏捷戒指"
21464,"龍牙魔力戒指"
21465,"賢者之戒"
21466,"波若斯戰士護身符"
21467,"聖誕鈴鐺"
21468,"麋鹿魔法帽"
21469,"聖誕王者頭飾"
21470,"疾風之戒"
21471,"征戰之戒"
21472,"體力褲子"
21473,"遠古蒂蜜特的祝福紋樣"
21474,"遠古六芒星魔法符"
21475,"7階烏兒德 祝福長靴"
21476,"8階烏兒德 祝福長靴"
21477,"9階烏兒德 祝福長靴"
21478,"7階貝爾丹蒂 祝福長靴"
21479,"8階貝爾丹蒂 祝福長靴"
21480,"9階貝爾丹蒂 祝福長靴"
21481,"7階詩寇蒂 祝福長靴"
21482,"8階詩寇蒂 祝福長靴"
21483,"9階詩寇蒂 祝福長靴"
21484,"7階段永世傳說曙光"
21485,"8階段永世傳說曙光"
21486,"9階段永世傳說曙光"
21487,"7階段永世傳說手套"
21488,"8階段永世傳說手套"
21489,"9階段永世傳說手套"
21490,"11階真˙妲蒂斯魔石"
21491,"12階真˙妲蒂斯魔石"
21492,"13階真˙妲蒂斯魔石"
21493,"14階真˙妲蒂斯魔石"
21494,"15階真˙妲蒂斯魔石"
21495,"一拳頭盔"
21496,"一拳頭盔(一階)"
21497,"一拳頭盔(二階)"
21498,"一拳頭盔(三階)"
21499,"一拳頭盔(四階)"
21500,"一拳頭盔(五階)"
21501,"烈日耳環(力量)"
21502,"烈日耳環(敏捷)"
21503,"烈日耳環(魔法)"
21504,"烈日耳環(昏迷耐性)"
21505,"烈日耳環(昏迷等級)"
21506,"烈日耳環(恐怖耐性)"
21507,"烈日耳環(恐怖等級)"
21508,"烈日耳環(破壞等級)"
21509,"滅龍奪魂T恤(近戰)"
21510,"滅龍奪魂T恤(魔法)"
21511,"滅龍奪魂T恤(遠攻)"
21512,"冰之女王魅力頭飾"
21513,"思夫的T恤"
21514,"閃耀的沙哈的戒指"
21515,"神聖的精靈金屬盔甲"
21516,"守護星的腕甲"
21517,"神聖的精靈盾牌"
21518,"神聖的艾爾穆的祝福"
21519,"守護星的力量手套"
21520,"神聖的力量項鍊"
21521,"神聖的敏捷項鍊"
21522,"神聖的智力項鍊"
21523,"神聖永生的項鍊"
21524,"歐吉王腰帶"
21525,"漆黑的斗篷"
21526,"神聖的保護者斗篷"
21527,"冷燄攻擊頭盔(力量)"
21528,"冷燄攻擊頭盔(敏捷)"
21529,"冷燄攻擊頭盔(智力)"
21530,"冷燄防禦頭盔"
21531,"冷燄猖狂頭盔(力量)"
21532,"冷燄猖狂頭盔(敏捷)"
21533,"冷燄猖狂頭盔(智力)"
21534,"鬥士徽章"
21535,"神弓徽章"
21536,"賢者徽章"
21537,"守護徽章"
21538,"測試徽章"
21539,"銀騎士的肩甲"
21540,"打獵者的肩甲"
21541,"預言者的肩甲"
21542,"老舊肩甲"
40001,"燈"
40002,"燈籠"
40003,"燈油"
40004,"魔法燈籠"
40005,"蠟燭"
40006,"雷電魔杖"
40007,"閃電魔杖"
40008,"變形魔杖"
40009,"驅逐魔杖"
40010,"治癒藥水"
40011,"強力治癒藥水"
40012,"終極治癒藥水"
40013,"自我加速藥水"
40014,"勇敢藥水"
40015,"加速魔力回復藥水"
40016,"慎重藥水"
40017,"解毒藥水"
40018,"強化 自我加速藥水"
40019,"濃縮體力恢復劑"
40020,"濃縮強力體力恢復劑"
40021,"濃縮終極體力恢復劑"
40022,"古代體力恢復劑"
40023,"古代強力體力恢復劑"
40024,"古代終極體力恢復劑"
40025,"失明藥水"
40026,"香蕉汁"
40027,"橘子汁"
40028,"蘋果汁"
40029,"修練者治癒藥水"
40030,"修練者加速藥水"
40031,"惡魔之血"
40032,"伊娃的祝福"
40033,"萬能藥(力量)"
40034,"萬能藥(體質)"
40035,"萬能藥(敏捷)"
40036,"萬能藥(智慧)"
40037,"萬能藥(精神)"
40038,"萬能藥(魅力)"
40039,"紅酒"
40040,"威士忌"
40041,"人魚之鱗"
40042,"精神藥水"
40043,"兔子的肝"
40044,"鑽石"
40045,"紅寶石"
40046,"藍寶石"
40047,"綠寶石"
40048,"品質 鑽石"
40049,"品質 紅寶石"
40050,"品質 藍寶石"
40051,"品質 綠寶石"
40052,"高品質 鑽石"
40053,"高品質 紅寶石"
40054,"高品質 藍寶石"
40055,"高品質 綠寶石"
40056,"肉"
40057,"漂浮之眼 肉"
40058,"煙燻的麵包屑"
40059,"蛋"
40060,"胡蘿蔔"
40061,"檸檬"
40062,"香蕉"
40063,"情人節 巧克力"
40064,"蘋果"
40065,"情人禮物(糖果)"
40066,"年糕"
40067,"艾草年糕"
40068,"精靈餅乾"
40069,"橘子"
40070,"進化果實"
40071,"烤焦的麵包屑"
40072,"烤薄餅"
40073,"復活蛋"
40074,"對盔甲施法的卷軸"
40075,"毀滅盔甲的卷軸"
40076,"古代的卷軸"
40077,"古代人的鍊金術卷軸"
40078,"古代人的咒術卷軸"
40079,"傳送回家的卷軸"
40080,"古魯丁村莊指定傳送卷軸"
40081,"指定傳送卷軸(奇岩)"
40082,"指定傳送卷軸(歌唱之島)"
40083,"大洞穴移動卷軸"
40084,"狄亞得移動卷軸"
40085,"說話之島指定傳送卷軸"
40086,"全體傳送術的卷軸"
40087,"對武器施法的卷軸"
40088,"變形卷軸"
40089,"復活卷軸"
40090,"空的魔法卷軸(等級1)"
40091,"空的魔法卷軸(等級2)"
40092,"空的魔法卷軸(等級3)"
40093,"空的魔法卷軸(等級4)"
40094,"空的魔法卷軸(等級5)"
40095,"修練者傳送回家的卷軸"
40096,"修練者變身卷軸"
40097,"修練者解咒卷軸"
40098,"修練者鑑定卷軸"
40099,"修練者瞬間移動卷軸"
40100,"瞬間移動卷軸"
40101,"歐瑞村莊指定傳送卷軸"
40102,"亞丁村莊指定傳送卷軸"
40103,"傲慢之塔移動卷軸(1樓)"
40104,"傲慢之塔移動卷軸(2樓)"
40105,"傲慢之塔移動卷軸(3樓)"
40106,"傲慢之塔移動卷軸(4樓)"
40107,"傲慢之塔移動卷軸(5樓)"
40108,"傲慢之塔移動卷軸(6樓)"
40109,"傲慢之塔移動卷軸(7樓)"
40110,"傲慢之塔移動卷軸(8樓)"
40111,"傲慢之塔移動卷軸(9樓)"
40112,"傲慢之塔移動卷軸(10樓)"
40113,"傲慢之塔頂樓移動卷軸"
40114,"妖森指定傳送卷軸"
40115,"風木村莊指定傳送卷軸"
40116,"威頓村莊指定傳送卷軸"
40117,"銀騎士村莊指定傳送卷軸"
40118,"隱遁者村莊指定傳送卷軸"
40119,"解除咀咒的卷軸"
40120,"抵抗軍村莊指定傳送卷軸"
40121,"指定傳送(礦物洞穴)"
40122,"肯特村莊指定傳送卷軸"
40123,"海音村莊指定傳送卷軸"
40124,"血盟傳送卷軸"
40125,"燃柳村莊指定傳送卷軸"
40126,"鑑定卷軸"
40127,"對盔甲施法的幻象卷軸"
40128,"對武器施法的幻象卷軸"
40129,"奇安的卷軸"
40130,"金侃的卷軸"
40131,"甘地圖騰"
40132,"那魯加圖騰"
40133,"都達瑪拉圖騰"
40134,"羅孚圖騰"
40135,"阿吐巴圖騰"
40136,"三連發 煙火"
40137,"六連發 煙火"
40138,"品質 六連發 煙火"
40139,"藍色 兩段 煙火"
40140,"藍色 仙女棒"
40141,"藍色 煙火"
40142,"藍色 心形 煙火"
40143,"紅色 兩段 煙火"
40144,"紅色 仙女棒"
40145,"紅色 煙火"
40146,"紅色 心形 煙火"
40147,"綠色 兩段 圓形 煙火"
40148,"綠色 兩段 煙火"
40149,"綠色 雪 煙火"
40150,"綠色 仙女棒"
40151,"綠色 圓形 煙火"
40152,"綠色 煙火"
40153,"綠色 心形 煙火"
40154,"聖誕煙火"
40155,"黃色 兩段 圓形 煙火"
40156,"黃色 兩段 煙火"
40157,"黃色 雪 煙火"
40158,"黃色 仙女棒"
40159,"黃色 圓形 煙火"
40160,"黃色 煙火"
40161,"黃色 心形 煙火"
40162,"高崙之心"
40163,"黃金鑰匙"
40167,"古老皮袋"
40168,"古老絲袋"
40169,"飛龍之心"
40278,"封印的傲慢之塔10樓傳送符"
40279,"封印的傲慢之塔1樓傳送符"
40280,"封印的傲慢之塔2樓傳送符"
40281,"封印的傲慢之塔3樓傳送符"
40282,"封印的傲慢之塔4樓傳送符"
40283,"封印的傲慢之塔5樓傳送符"
40284,"封印的傲慢之塔6樓傳送符"
40285,"封印的傲慢之塔7樓傳送符"
40286,"封印的傲慢之塔8樓傳送符"
40287,"封印的傲慢之塔9樓傳送符"
40288,"傲慢之塔傳送符(1樓)"
40289,"傲慢之塔傳送符(2樓)"
40290,"傲慢之塔傳送符(3樓)"
40291,"傲慢之塔傳送符(4樓)"
40292,"傲慢之塔傳送符(5樓)"
40293,"傲慢之塔傳送符(6樓)"
40294,"傲慢之塔傳送符(7樓)"
40295,"傲慢之塔傳送符(8樓)"
40296,"傲慢之塔傳送符(9樓)"
40297,"傲慢之塔傳送符(10樓)"
40298,"往說話之島的船票"
40299,"往古魯丁的船票"
40300,"遺忘之島船票"
40301,"海音港口船票"
40302,"海賊島船票"
40303,"隱藏港口船票"
40304,"馬普勒之石"
40305,"帕格里奧之石"
40306,"伊娃之石"
40307,"沙哈之石"
40308,"金幣"
40309,"魔法娃娃競賽的彩票"
40310,"信紙"
40311,"血盟的信紙"
40312,"旅館鑰匙"
40313,"銀鑰匙"
40314,"項圈"
40315,"哨子"
40316,"項圈"
40317,"磨刀石"
40318,"魔法寶石"
40319,"精靈玉"
40320,"一級黑魔石"
40321,"二級黑魔石"
40322,"三級黑魔石"
40323,"四級黑魔石"
40324,"五級黑魔石"
40325,"2階段魔法骰子"
40326,"3階段魔法骰子"
40327,"4階段魔法骰子"
40328,"6階段魔法骰子"
40329,"原住民圖騰"
40330,"無限箭筒"
40331,"肯特勇士之劍"
40332,"肯特射手之弓"
40333,"肯特法師魔杖"
40334,"肯特刺客雙刀"
40335,"肯特戰士斧頭"
40336,"肯特徽章長靴"
40337,"肯特徽章盔甲"
40338,"肯特徽章手套"
40339,"肯特徽章盾牌"
40340,"肯特徽章頭盔"
40341,"安塔瑞斯之鱗"
40342,"安塔瑞斯之爪"
40343,"安塔瑞斯之眼"
40344,"安塔瑞斯之血"
40345,"安塔瑞斯之肉"
40346,"安塔瑞斯之心"
40347,"安塔瑞斯之骨"
40348,"安塔瑞斯之牙"
40349,"巴拉卡斯之鱗"
40350,"巴拉卡斯之爪"
40351,"巴拉卡斯之眼"
40352,"巴拉卡斯之血"
40353,"巴拉卡斯之肉"
40354,"巴拉卡斯之心"
40355,"巴拉卡斯之骨"
40356,"巴拉卡斯之牙"
40357,"法利昂之鱗"
40358,"法利昂之爪"
40359,"法利昂之眼"
40360,"法利昂之血"
40361,"法利昂之肉"
40362,"法利昂之心"
40363,"法利昂之骨"
40364,"法利昂之牙"
40365,"林德拜爾之鱗"
40366,"林德拜爾之爪"
40367,"林德拜爾之眼"
40368,"林德拜爾之血"
40369,"林德拜爾之肉"
40370,"林德拜爾之心"
40371,"林德拜爾之骨"
40372,"林德拜爾之牙"
40373,"地圖:大陸全圖"
40374,"地圖:說話之島"
40375,"地圖:古魯丁"
40376,"地圖:肯特城"
40377,"地圖:妖魔城堡"
40378,"地圖:妖精森林"
40379,"地圖:風木之城"
40380,"地圖:銀騎士村莊"
40381,"地圖:龍之谷"
40382,"地圖:奇岩"
40383,"地圖:歌唱之島"
40384,"地圖:隱藏之谷"
40385,"地圖:海音"
40386,"地圖:火龍窟"
40387,"地圖:歐瑞"
40388,"地圖:亞丁"
40389,"地圖:沉默洞穴"
40390,"地圖:海賊島"
40391,"計算機"
40392,"耶誕樹"
40393,"火龍鱗"
40394,"風龍鱗"
40395,"水龍鱗"
40396,"地龍鱗"
40397,"奇美拉之皮(龍)"
40398,"奇美拉之皮(山羊)"
40399,"奇美拉之皮(獅子)"
40400,"奇美拉之皮(蛇)"
40401,"詛咒的皮革(火)"
40402,"詛咒的皮革(水)"
40403,"詛咒的皮革(風)"
40404,"詛咒的皮革(地)"
40405,"皮革"
40406,"高級皮革"
40407,"骨頭碎片"
40408,"金屬塊"
40409,"不死鳥之心"
40410,"黑暗安特的樹皮"
40411,"黑暗安特的水果"
40412,"黑暗安特的樹枝"
40413,"冰之女王之心"
40414,"鍊金術之石"
40415,"遺物袋子"
40416,"詛咒之血"
40417,"精靈結晶"
40418,"墮落的財物"
40419,"巨大莫妮亞蜘蛛絲"
40420,"古代人的咒術書1冊"
40421,"古代人的咒術書2冊"
40422,"古代人的咒術書3冊"
40423,"古代人的咒術書4冊"
40424,"狼皮"
40425,"黑暗棲林者藥水"
40426,"黑暗棲林者戒指"
40427,"黑暗妖精袋子"
40428,"月光之淚"
40429,"大洞穴卷軸碎片"
40430,"大洞穴水晶"
40431,"鼴鼠的皮"
40432,"狄亞得卷軸碎片"
40433,"犰狳之爪"
40434,"犰狳的尾巴"
40435,"深淵之花的花苞"
40436,"深淵之花的根"
40437,"深淵花枝條"
40438,"蝙蝠之牙"
40439,"白金金屬板"
40440,"白金"
40441,"白金原石"
40442,"布拉伯的胃液"
40443,"黑色米索莉"
40444,"黑色米索莉原石"
40445,"黑色米索莉金屬板"
40446,"黑法師戒指"
40447,"黑虎的皮"
40448,"黑虎的爪"
40449,"黑虎的牙"
40450,"黑暗安特的樹枝"
40451,"黑虎之心"
40452,"喚獸師戒指"
40453,"喚獸師長鞭"
40454,"馴獸師戒指"
40455,"藍色布料"
40456,"紅色布料"
40457,"白色布料"
40458,"光明的鱗片"
40459,"毒蠍之皮"
40460,"阿西塔基奧的灰燼"
40461,"惡魔的黑色腳鐐"
40462,"惡魔的紅色腳鐐"
40463,"惡魔的藍色腳鐐"
40464,"惡魔的白色腳鐐"
40465,"精靈使戒指"
40466,"龍之心"
40467,"銀"
40468,"銀原石"
40469,"銀金屬板"
40470,"原石碎片"
40471,"精靈碎片"
40472,"地獄犬之皮"
40473,"墮落鐮刀"
40474,"墮落之毒"
40475,"墮落首級"
40476,"墮落之手"
40477,"墮落的惡魔書1冊"
40478,"墮落的惡魔書2冊"
40479,"墮落的惡魔書3冊"
40480,"墮落的惡魔書4冊"
40481,"墮落之牙"
40482,"墮落之舌"
40483,"金屬蜈蚣的皮"
40484,"金屬蜈蚣的毒液"
40485,"金屬蜈蚣的牙"
40486,"火山灰"
40487,"黃金金屬板"
40488,"黃金"
40489,"黃金原石"
40490,"黑暗元素石"
40491,"格利芬羽毛"
40492,"綠水晶"
40493,"魔法笛子"
40494,"純粹的米索莉塊"
40495,"米索莉線"
40496,"粗糙的米索莉塊"
40497,"米索莉金屬板"
40498,"風之淚"
40499,"蘑菇汁"
40500,"紫水晶"
40501,"紅水晶"
40502,"線"
40503,"芮克妮的網"
40504,"芮克妮的蛻皮"
40505,"安特之樹皮"
40506,"安特的水果"
40507,"安特之樹枝"
40508,"奧里哈魯根"
40509,"奧里哈魯根金屬板"
40510,"污濁安特的樹皮"
40511,"污濁安特的水果"
40512,"污濁安特的樹枝"
40513,"食人巨魔的血"
40514,"精靈之淚"
40515,"元素石"
40516,"品質綠水晶"
40517,"品質紅水晶"
40518,"品質藍水晶"
40519,"潘的鬃毛"
40520,"精靈粉末"
40521,"精靈羽翼"
40522,"藍水晶"
40523,"白水晶"
40524,"黑色血痕"
40525,"格蘭肯之淚"
40526,"薄金屬板"
40527,"鋤頭"
40528,"守護神之袋"
40529,"感謝信"
40530,"古代王族的鑰匙"
40531,"古代騎士的鑰匙"
40532,"古代法師的鑰匙"
40533,"古代鑰匙(下半部)"
40534,"古代鑰匙(上半部)"
40535,"古代妖精的鑰匙"
40536,"古代惡魔的記載"
40537,"古代的遺物"
40538,"食屍鬼的指甲"
40539,"食屍鬼的牙齒"
40540,"古老的交易文件"
40541,"黑暗之星"
40542,"變形怪的血"
40543,"蛇女房間鑰匙"
40544,"蛇女之鱗"
40545,"倫得之袋"
40546,"馬沙之袋"
40547,"村民的遺物"
40548,"古代亡靈之袋"
40549,"炎魔之劍"
40550,"炎魔之眼"
40551,"炎魔之爪"
40552,"炎魔之心"
40553,"布魯迪卡之袋"
40554,"秘密名單"
40555,"密室鑰匙"
40556,"暗殺名單之袋"
40557,"暗殺名單(古魯丁村)"
40558,"暗殺名單(奇岩村)"
40559,"暗殺名單(亞丁城鎮)"
40560,"暗殺名單(風木村)"
40561,"暗殺名單(肯特村)"
40562,"暗殺名單(海音村)"
40563,"暗殺名單(燃柳村)"
40564,"生命的卷軸"
40565,"搜索狀"
40566,"神秘貝殼"
40567,"神秘水晶球"
40568,"神秘的袋子"
40569,"神秘魔杖"
40570,"艾莉亞的回報"
40571,"刺客首領的箱子"
40572,"刺客之證"
40573,"靈魂之證"
40574,"靈魂之證"
40575,"靈魂之證"
40576,"靈魂水晶"
40577,"靈魂水晶"
40578,"靈魂水晶"
40579,"不死族的骨頭"
40580,"不死族的骨頭碎片"
